Track_ID,Latitude,Longitude,Vibration_Mean,Vibration_Max,Vibration_RMS,Vibration_STD,Jerk,Train_Speed,Consensus_Count,Rainfall,Temperature,Humidity,Historical_Defects,Days_Since_Last_Inspection,Track_Age_Years,Daily_Train_Frequency,Axle_Load,Maintenance_Quality,Track_Type,Season,Defect_Type,Risk_Score,Maintenance_Cost,Estimated_Failure_Days,Risk_Label
TRK_06458,28.4094221573517,77.19303867613858,5.550298134311081,9.11470346846734,6.254213353908755,2.272040979824702,2.5298162218434013,40.72876974522438,3,0.4027609759066557,12.029772814515162,62.16932542185133,5,155,45,57,21.330498794897572,0.7412490488707828,Freight,Winter,Loose Joint,88.02396199057182,176278,203,High
TRK_06459,28.495658451266706,77.59793579094693,3.7086495676977345,7.244646524747937,4.533796482750125,1.1229715127918554,2.3355632088065676,86.331433729334,2,24.613246936539724,23.760075171533707,88.55019547255387,1,19,3,24,15.738289189650644,0.8988454738949742,Mainline,Monsoon,Loose Joint,55.087231314668195,112580,259,Safe
TRK_06460,28.690695835715236,77.28775696088123,6.664628432063752,8.13747902772548,7.265042734489739,2.3719978406497972,2.8079740504496957,118.34619034053742,3,2.9507990912225344,35.33763058976495,55.51986986989123,4,63,34,48,21.582981718282266,0.08574882008537088,Freight,Summer,Loose Joint,70.47642635309101,143747,234,Medium
TRK_06461,28.62369715373874,76.96797252903669,7.417014126944175,9.940927191449944,8.239136948361585,2.203567457067656,3.290270869307416,119.55953178185938,4,3.614364153175557,44.138321746187415,34.581069094976314,5,257,32,60,19.723812683984765,0.02791624678325877,Branch,Summer,Track Wear,89.91858000598847,170530,186,High
TRK_06462,28.764675359763846,76.94408862431837,5.574523864416004,7.384858865351717,5.401513776863343,2.0720847020733797,2.3286768674741323,42.83456154789612,4,1.1649755207181425,19.05875239652992,41.30859892833589,8,244,36,9,23.499459350643313,0.3014343615725489,Freight,Winter,Track Wear,77.64184026649312,151946,229,High
TRK_06463,28.73019798933068,77.11044016019056,2.635275553400506,3.78639804416563,3.2371677661278495,0.5911675485649704,1.531047279792372,78.53111367786933,1,6.391790913904688,19.809350605180086,45.880627349629535,2,292,6,60,24.14714705950749,0.9224211263541016,Mainline,Winter,Normal,32.625422031811496,66567,334,Safe
TRK_06464,28.660033513722517,77.5456943544898,5.887899115200013,7.878309709062732,6.860324683453453,1.763331986832353,2.435831355834462,104.97683561787022,3,2.7816781278741605,38.279024270036004,43.86819187740866,6,56,30,81,28.496951867543505,0.6373263470552603,Mainline,Summer,Track Wear,70.63031057006698,122506,218,Medium
TRK_06465,28.89804767695062,77.52663816924569,7.94078576912647,11.56486485256575,8.51242587224368,3.0714835843158905,3.835430095386571,66.53753723473993,6,0.8445846009578933,38.52492259310958,33.45559588249901,11,2,46,91,20.041143250061417,0.08579650093528202,Freight,Summer,Track Wear,121.31556472558634,240934,116,Critical
TRK_06466,28.78430401458564,77.46207679401984,4.976834920397272,6.662599896436523,4.863648646913667,1.5082362720101488,1.794856317883521,57.366356297433114,2,20.511852193547373,24.72926442241444,84.82352644649626,0,171,9,84,17.61801413974508,0.7996193933744699,Mainline,Monsoon,Normal,56.79758845983905,110724,267,Safe
TRK_06467,28.412879933243754,77.04813278509258,6.702558005103977,9.894902433740533,6.6899100951714585,2.125140489548652,3.0470713298143908,103.43694550208113,3,4.720015982108643,42.793742596942906,49.85236113682591,6,58,40,33,20.611361020036878,0.08231670296037352,Freight,Summer,Loose Joint,88.16689056780076,165143,195,High
TRK_06468,28.52371025686116,77.02427548186827,4.575554763979708,8.338499909557532,5.244023764730514,1.4673370711820377,1.7860551375797247,54.47178821614199,3,15.236187607573797,27.68930990542315,82.73914482780594,4,60,24,38,22.590818273829427,0.9050936034048201,Mainline,Monsoon,Loose Joint,65.81896385107319,129808,225,Medium
TRK_06469,28.50479184002823,77.17371540021044,6.123692160587531,9.466541049509573,5.96965975673691,1.2456822992221277,2.6893240155826907,72.67814086380547,3,3.2019821133524524,30.89644369174778,36.165349640636045,6,333,17,80,28.800408321958983,0.21499003273405026,Mainline,Summer,Loose Joint,83.79319873156822,161836,213,High
TRK_06470,28.806338007638463,77.04873925547743,5.905073623994014,7.8395020002822156,6.050780620108383,1.0780158509038085,2.732388272043499,103.72098803600238,3,14.825419283494373,22.898116147540478,71.67985249155696,4,220,7,64,22.12993187709474,0.3127057769786339,Mainline,Monsoon,Misalignment,71.40121645431987,134678,242,Medium
TRK_06471,28.83140761801743,76.97575453910373,7.161460929872681,9.619926121181535,8.14889024713211,2.5212651024997443,3.097971630767884,67.97708187523475,3,4.2419869586828085,17.946349278228247,50.36842785407231,5,222,39,18,20.625074309209197,0.07718329396522605,Mainline,Winter,Track Wear,80.37144305129932,144451,201,High
TRK_06472,28.841323494274675,76.93035817445165,3.2794055360061893,4.846842217809993,3.5716339339125724,0.9298731962879296,1.456674303628454,107.28795632748897,1,3.715591445701229,38.662003612359634,29.838339442725506,2,15,2,43,31.37044280614623,0.8650958676483042,Freight,Summer,Loose Joint,38.77900475630039,84606,299,Safe
TRK_06473,28.73420332599389,77.40916556980146,5.993568809560401,7.938228799440093,6.609284192703338,2.5576945821490273,3.2481405486509574,72.24926319701109,3,1.1742203601437078,32.053276909267296,59.10817695643408,4,92,42,66,26.211530383410206,0.8940569063766695,Mainline,Summer,Misalignment,70.69353799494323,133033,207,Medium
TRK_06474,28.47681021414388,77.3064051257478,6.426271768117278,11.050248299151042,6.260726353439736,2.816996655444808,2.8908240121591917,67.69338345250877,4,3.585585037193681,12.652885834215493,65.80364584983815,7,43,41,10,19.541178446619845,0.22332473301613998,Mainline,Winter,Track Wear,84.541552194374,164920,203,High
TRK_06475,28.64109270984082,76.91145998017471,6.24053447135245,9.520226351828887,6.266224745779607,2.7593751466180954,2.562623715791932,91.92548222240444,4,2.5187425126450007,10.223905290122884,52.7605362645987,9,200,47,9,27.973701644177282,0.5967848290742752,Freight,Winter,Track Wear,79.70962893378969,149359,163,High
TRK_06476,28.799824002810787,77.08032333691567,4.367160340171018,5.368682493481828,4.45359890597324,1.1790716653781574,2.407809725028154,47.58055752076317,2,4.8929647960376315,31.73508742836725,46.97357105448758,7,330,17,31,20.570186762748634,0.5897624311687388,Branch,Summer,Normal,54.143308289776584,100846,276,Safe
TRK_06477,28.8389291350082,77.49811740021251,5.386029355786037,6.718557036584784,5.363145893459546,1.6310082933625039,2.83337108965011,112.37004222112883,2,2.59653690160542,38.65301507448842,31.60596868486548,2,326,18,88,22.729650641870442,0.8246351081897644,Branch,Summer,Loose Joint,57.751369050888385,124655,253,Safe
TRK_06478,28.65375764326366,77.18070426792488,4.623469283525097,9.566827698754073,4.752954156883355,0.9371644693612453,2.243700082292536,119.72796644312416,2,2.903379164347527,23.749935349853402,59.37949974482671,4,7,7,47,27.58010390864582,0.47746422328208504,Branch,Winter,Loose Joint,61.259364280874124,128143,254,Safe
TRK_06479,28.824528962934604,77.13485097305336,4.616121239390895,8.214718559444123,5.01456235541459,1.278180030681462,2.182037407188265,114.16687053054406,2,4.06648329869642,31.635713468464708,37.00553158425849,5,351,20,44,16.793378781034594,0.6719668703299521,Branch,Summer,Track Wear,61.073735414176376,111477,248,Safe
TRK_06480,28.750735756569302,77.20437327774972,6.189397967576065,8.626123245122473,6.669064179806772,1.9648182864373462,2.5205281966899187,102.38420693203082,3,0.728407063196429,44.44162821384949,58.05283951887551,5,196,30,91,28.539483164605507,0.618073838792453,Mainline,Summer,Misalignment,80.5658746434707,139262,217,High
TRK_06481,28.515967431256346,77.42641570020893,5.117350689654829,8.31416168269097,4.988729375396745,1.1734267625165895,2.5208724584828044,85.65913172056135,2,6.702843590991984,15.38440773402434,72.33451149987991,3,270,29,51,26.539892655262882,0.5062724630084069,Mainline,Winter,Loose Joint,74.3218729148407,125454,221,Medium
TRK_06482,28.847659990155645,77.5956348417918,2.864646224905364,4.684796160564868,3.5015524592752096,0.6809828714244051,1.5080959136251595,78.22841225982955,1,5.697770788106076,22.68368095032613,77.8794520909333,3,191,11,6,25.780583694008026,0.8193144464520082,Freight,Monsoon,Normal,33.954638758331896,70354,322,Safe
TRK_06483,28.517366371811942,77.27963712225838,5.282282238687314,7.604088144548873,5.106425419692838,0.7920508790877523,2.0835847511537553,60.922400206733876,2,1.9452327296571283,23.186982445305038,76.26732166698885,2,129,4,85,24.464665765026467,0.6563264407188732,Freight,Winter,Misalignment,62.71061101962391,123505,234,Medium
TRK_06484,28.48201666147394,77.13536885837672,5.460055417267214,8.229103404275168,6.005047338293844,1.4612765159358563,2.543212467496189,82.21385396923351,2,2.0903627247772323,40.35987137619156,30.590543623317462,2,277,14,56,22.782684839094337,0.1625528869624855,Freight,Summer,Track Wear,66.68875472048495,122735,183,Medium
TRK_06485,28.60502214239783,77.1881522566754,4.525504240656529,9.429538281682213,5.265808538456081,1.3234559677716458,2.3665778231718573,72.20176317937323,2,2.2931749304906885,44.35285857539787,32.290634713806384,2,179,2,91,21.25679997736939,0.4534557087330253,Freight,Summer,Misalignment,62.531927753883835,130531,243,Medium
TRK_06486,28.48845651956689,77.52440755372143,5.309661507575287,6.690809591250066,5.408671631671711,0.7549780164393576,2.379788657388038,41.921922242040644,2,12.861986391994815,32.11510888120833,62.43572467394815,2,5,4,49,31.084190628742743,0.6011881462949161,Freight,Monsoon,Misalignment,60.500752425475966,102566,237,Safe
TRK_06487,28.439292477346694,77.38080505879773,3.138934852676203,4.3095252894567295,2.9730752508138827,0.3871276938224029,1.9083735185946566,99.19413951548478,1,2.188738074446781,35.61052266146246,48.668064863238236,1,57,4,33,24.951493637759345,0.8577922406772008,Branch,Summer,Normal,41.42494669223956,89533,254,Safe
TRK_06488,28.574987228913997,77.51119497176879,3.008319940676637,5.202611102497656,4.005939826683544,0.5608014603157346,1.142440596408255,107.11173920577563,1,0.4158653037126623,17.73345241918197,71.16127783345885,4,292,12,61,16.857835621698325,0.9550952042784862,Mainline,Winter,Normal,35.19919509030924,78602,327,Safe
TRK_06489,28.688696731706038,77.46136609821392,6.812868100080544,11.490249460208915,7.562763003604109,2.018589057630618,3.3453593386698626,43.600460985891296,3,14.857682194975396,28.65517275533618,67.77786133695491,3,51,32,86,30.44161887332099,0.6087218484345012,Freight,Monsoon,Misalignment,82.38996699223665,168122,225,High
TRK_06490,28.858147531728175,76.9780137869339,5.562499004210456,8.876438748383267,6.384405433291647,1.147011310933487,1.969236623569584,87.67517495691993,2,7.0521953507346895,24.78152281830902,76.42448412112509,3,248,17,17,32.74401487669513,0.4915022385740745,Freight,Winter,Loose Joint,64.88886021327092,116186,229,Medium
TRK_06491,28.732497412457914,77.4220162063942,4.7693234158315825,6.6899834184622975,5.5496353378361585,1.720326238669216,2.5325909255489667,84.16706897318912,3,3.8984165668226725,17.987591628044502,39.74426949389809,6,129,33,13,20.406796981904957,0.6831037603570425,Mainline,Winter,Loose Joint,54.49586892907035,108926,295,Safe
TRK_06492,28.432153031781954,76.96914456693352,7.164031203514739,11.383020694416656,8.086663299078491,2.1913823390041354,2.755995519537732,105.66110302483156,4,1.4467294010746485,41.247110291959686,40.0942345308964,3,332,30,82,29.863651668969055,0.05313408265287001,Mainline,Summer,Track Wear,86.10035717710585,166897,202,High
TRK_06493,28.811474540337755,77.554421601893,4.88284470210647,8.950722036410408,5.112213222780146,0.7441214640748139,1.9685185707674766,42.83443730960704,2,4.276592321520115,41.547070367134786,46.22908980570354,3,270,8,91,15.899556966223791,0.44493678230205147,Mainline,Summer,Loose Joint,59.021772433878574,112100,234,Safe
TRK_06494,28.63485535065894,77.39885125255972,8.129249375838647,12.839600381632895,8.90943500246861,2.830372264454887,3.6604925782576156,41.965374371532185,5,15.506066322589264,28.906609977885946,86.0910773571037,9,8,47,75,28.80838459139339,0.3724334817726579,Mainline,Monsoon,Crack,127.45597251424553,242432,80,Critical
TRK_06495,28.602092009921208,77.31366042433706,5.681890613284518,7.7145391399938354,6.539026417908305,1.9835344683425802,3.0311419740274412,49.643237733067345,4,15.471614021649483,30.931826178850333,77.6196645387817,4,138,27,35,15.435960023406656,0.4578179651941421,Branch,Monsoon,Misalignment,76.23803192825724,139772,242,Medium
TRK_06496,28.787511875471868,77.04654840453681,7.2994913925380995,9.116211233634703,7.373131639703751,1.2308621101703168,3.2852147475477627,46.824725400332994,3,22.708134989939985,27.44342588450103,91.7685426324125,0,27,1,95,34.56838918439672,0.02104661970927091,Freight,Monsoon,Loose Joint,79.58397334489972,165061,221,High
TRK_06497,28.623741809619982,77.11361131111663,4.90692368292443,6.39726317767118,5.604815507595733,1.7814827318656907,2.2878839741894845,69.90289546111958,3,4.7565329569886385,35.537582547073825,40.364257074201994,4,276,23,5,25.935160104054148,0.534437360284708,Branch,Summer,Loose Joint,67.32525880302549,130571,223,Medium
TRK_06498,28.887269679601534,77.54934205354667,3.821943246679506,8.130728001677639,4.240440214169892,1.4086374356835958,1.6898583589194311,45.81724433310286,2,1.104969605515092,17.59321713866086,79.09151902805093,4,149,14,52,15.866449050661657,0.6806491617239365,Mainline,Winter,Normal,59.84541641710567,121817,268,Safe
TRK_06499,28.66302743811314,77.59656447482163,5.065418415014326,7.726072301531197,5.611035918560778,1.6063851837726175,2.2824421566033104,40.63226179565894,2,1.94715817941568,42.78360330245438,36.58291878617343,0,364,18,64,29.147433946789434,0.6770705874842526,Freight,Summer,Misalignment,61.922555112955806,120016,261,Medium
TRK_06500,28.747259266146763,77.31926164235391,4.815149729977456,8.41263708864423,5.485918297111393,2.0433099657184335,1.8938053505543653,65.89610681755497,3,16.51168302745205,31.836383464466074,60.686799886785934,5,20,22,33,22.120238239189653,0.9005517055144882,Mainline,Monsoon,Track Wear,65.94206784275127,118910,250,Medium
TRK_06501,28.487114178665898,77.00978140181533,7.84591020711716,12.264178198144393,7.9699551048586486,2.6084342434170305,3.314893837615127,58.92598096010307,4,2.15387706060352,10.389098975824414,57.554427539713636,2,293,44,70,19.19741135292883,0.04175838104505991,Mainline,Winter,Track Wear,97.82158586348194,189550,151,Critical
TRK_06502,28.52192508619381,77.50593333375289,7.666002440239095,9.231310029824611,8.272483398663503,2.543219609663735,3.1163637202642245,94.5344118951448,5,15.009188354731084,22.24996453779961,80.70460284640114,7,155,46,83,27.650810133334655,0.5837610455712005,Freight,Monsoon,Crack,113.6554701748274,218507,127,Critical
TRK_06503,28.780510621364606,76.98999609305201,5.717317817489277,7.383683275747748,6.676046473111159,1.222494807726816,2.2823141730333902,81.1263812274462,3,4.308485806254018,32.035393527716536,44.009472666081535,4,204,14,98,17.250962157449912,0.279678334628894,Mainline,Summer,Misalignment,77.31798158765915,152729,229,High
TRK_06504,28.863097578354232,77.0135042418409,7.027194027540692,9.464661289557984,7.530566911940275,2.535530959136648,3.249849262425428,119.67947101789181,4,19.080475805529275,27.75757819140719,89.00225599245077,4,120,42,56,16.080726256948477,0.40679830509942805,Mainline,Monsoon,Track Wear,105.79934657379023,188003,169,Critical
TRK_06505,28.58205846160581,77.09077022104196,4.007784524947631,6.54895727161168,4.818101523497635,1.416305523748431,2.315617500086317,108.45016242817964,2,1.4442509722583639,12.778266411825335,42.545874250437734,2,298,10,47,23.374063130290445,0.47674845842330127,Mainline,Winter,Normal,51.64643330160648,117782,250,Safe
TRK_06506,28.504351240972593,77.05824037255047,5.3041682795280956,10.251102250029382,6.033608092388196,1.56159269923503,2.5098261407334244,49.90141910303028,3,11.47088456437702,24.542916296763394,93.58664679214075,0,317,9,25,19.405784448332604,0.33951368420126393,Branch,Monsoon,Track Wear,63.346356140916434,113799,249,Medium
TRK_06507,28.49038414318321,77.34802410997456,3.4574881228846883,6.080960479932507,3.583679968366247,1.276924555943215,1.8547298193177606,55.046720652030324,2,4.374972929229987,44.6414788393928,41.36490209991469,1,316,15,32,25.55294005724239,0.8287351205457109,Mainline,Summer,Normal,45.22824635602363,91844,265,Safe
TRK_06508,28.665229364317142,76.949213337474,4.784904375213334,6.716813006342006,5.043132603366695,1.0630155779294508,2.3431716125786783,57.52628138308783,2,11.445699747304026,30.627672060523132,74.30586867442672,1,337,2,75,33.36188906907597,0.6296198928161665,Freight,Monsoon,Misalignment,67.95280727601208,142757,251,Medium
TRK_06509,28.44950187768164,77.49577622675383,4.963731301118284,6.6102107992536645,5.56034604209884,1.9613989525255133,2.0444759627006386,79.63488761213728,2,3.133589120087313,39.802098546612896,33.92864871528158,7,132,31,51,21.57657641408754,0.9676350044074714,Freight,Summer,Loose Joint,66.61967943998596,118265,203,Medium
TRK_06510,28.44828176014987,76.93440797012411,5.959940770254883,7.361589534578744,6.783539666125267,2.3385983890711772,2.376581245504719,65.38998790261252,4,4.78916275525508,44.56580466160166,47.21550861541713,6,266,49,32,24.54475051061027,0.8746966334060698,Freight,Summer,Track Wear,83.71198039679399,164697,181,High
TRK_06511,28.554973982246885,77.28184632685821,5.430087490298868,8.761932927155108,5.382046423774073,1.635124608348887,2.0483267439588575,91.6338269732652,2,24.227320281292524,34.53210181369518,78.70043027927639,4,113,17,47,29.096600917751996,0.9690995308614703,Mainline,Monsoon,Loose Joint,60.2448539739991,126638,211,Safe
TRK_06512,28.648894703251123,76.98420642806158,5.635094810474698,7.606435644479257,6.21173905586802,2.3316723784630744,2.9973695303797476,45.270738293770506,4,7.233796781160525,23.397212286795437,60.88543180133282,10,205,47,8,25.10760562352409,0.9659663688072753,Mainline,Monsoon,Track Wear,88.29171701022983,165526,191,High
TRK_06513,28.77124394823038,77.50301211859599,5.4736850553707,7.137932359933725,5.927400082584604,1.7680160981890782,2.1045761537289085,102.42422006635418,3,5.710074323374876,33.25599142446825,77.26560510651622,3,268,11,35,28.259234486720096,0.044288024196647124,Mainline,Monsoon,Misalignment,71.92749920961788,140643,243,Medium
TRK_06514,28.94490121846779,77.47538723959649,7.774098325280391,8.82564104498513,8.324398300659048,2.291151974907363,3.0554205978497277,41.93195834268174,5,24.677564898829353,23.52821819717433,88.03608223429715,7,210,25,85,29.122637527738107,0.29939002367207657,Freight,Monsoon,Track Wear,115.85639503130038,233575,139,Critical
TRK_06515,28.868811261844172,77.4899351180433,5.8090981844059995,9.173264925462654,6.619284005400084,2.110897766180579,2.7052338698847542,41.06215847191349,3,2.8452632048873623,21.89233400146597,43.119596792163655,4,302,32,97,22.030159469407593,0.8316181976920117,Freight,Winter,Track Wear,79.99656135872425,152143,200,High
TRK_06516,28.767232451816966,77.07895083926267,5.7414509909587705,7.179675306399539,6.7191936649114865,1.3863109639631261,2.817074294104947,92.06394193422078,3,2.488203479023221,41.1769941843541,43.82739935150501,4,230,23,79,28.09179466035266,0.3252702736652078,Mainline,Summer,Misalignment,70.74441939095287,138672,205,Medium
TRK_06517,28.62882194399979,76.99815617022333,3.314718859009102,5.8588021372845525,3.263475716881089,1.1369324616630203,1.890183860143401,89.51754526457697,2,1.6893923906481978,37.30602321470555,45.941040508426624,3,215,13,28,18.493976868731913,0.5795630916813378,Mainline,Summer,Normal,43.60801767180834,68470,306,Safe
TRK_06518,28.882579785332858,77.36947590985298,5.945566216902232,8.751929354813106,6.569790194052704,1.5371527048330225,2.8873849714352793,72.74475393515587,3,20.31102449386107,25.362942670237697,78.27367059825949,2,39,23,71,21.062048800998728,0.8949906777492055,Freight,Monsoon,Misalignment,79.00028988684562,143134,188,High
TRK_06519,28.931871561120616,77.39327615110676,5.715978569160688,10.674203626915997,6.062890272358769,2.0597635639363254,2.972371000969436,85.70656586376515,4,20.99736764378785,30.747582749029856,62.03000188328369,5,171,35,14,17.899007005139,0.6364910222738318,Mainline,Monsoon,Track Wear,98.74926852735595,182151,130,Critical
TRK_06520,28.801235059779444,77.0449040481713,5.276575401562663,9.296571467648747,6.074487280476075,1.5550124109329548,2.384789673851067,99.43809057374298,3,7.543674571320434,28.97853822227919,76.2267082854093,5,144,24,5,30.550998044344304,0.45223241144206816,Freight,Monsoon,Misalignment,70.25337019057213,136386,195,Medium
TRK_06521,28.837906720841342,76.91316081781598,4.494126636746003,6.77758052627871,5.170900714478379,0.8842754260258062,1.6157105407551626,89.81752166983328,2,2.6185251186679874,43.79011611281834,41.78678330617523,1,336,5,75,18.068521584213883,0.49423948090993286,Mainline,Summer,Normal,56.968990879112724,112721,264,Safe
TRK_06522,28.84570279938042,77.50335328057027,4.058055494612085,6.116901014434701,4.62489879631461,0.6766250242317283,1.8639118106618733,90.48790147556952,1,24.980464861268878,22.19373247752186,73.9648875633045,1,207,5,9,16.127193828712393,0.8050424659240346,Mainline,Monsoon,Loose Joint,51.88567451376403,94242,242,Safe
TRK_06523,28.60538069346283,77.04057811688146,4.058003478604999,7.869335163003182,3.960592671246596,1.3650441190887272,1.8924151550497186,61.73137683240477,2,4.452975212888886,31.123463732406613,41.39791404497892,6,110,24,12,18.933100125419895,0.7564631194079924,Branch,Summer,Normal,53.74229768618443,92468,281,Safe
TRK_06524,28.63820202007756,77.26263868970473,6.383060770872956,9.894869815301023,7.0922450773264805,2.4347566338867894,2.545307192255658,67.70638673094668,3,2.2056241483824905,11.308243850110756,64.64583498866922,1,186,26,46,25.95261670282397,0.301983760218798,Branch,Winter,Misalignment,81.70632494867789,154968,202,High
TRK_06525,28.771445182363575,77.01216656649615,5.8955927854719405,7.053364444797651,5.698449809139861,2.2392138208174366,3.144445787492969,51.890626793359445,5,0.279662985220675,32.14248595565027,54.59824177758648,11,116,49,49,19.901204142889004,0.818453477313899,Mainline,Summer,Crack,105.14723083290032,201306,163,Critical
TRK_06526,28.612516423299347,77.42344410732662,3.694819630529488,5.604407695346869,3.535576653183531,1.4198506839339475,1.9132603489255318,54.139348587255036,2,20.42409209935846,27.77909917725681,67.73327705321068,2,206,21,5,15.037063528524483,0.7838367757127064,Mainline,Monsoon,Normal,53.02386318990963,113150,278,Safe
TRK_06527,28.42741874587526,77.10006006259394,5.620866960938884,6.62943878645863,5.949182007443086,2.0286114675308577,2.9554640934293213,112.25182390829931,3,7.7289819241467566,14.430219504371644,53.40628627373303,6,228,31,20,24.62638132125281,0.4474855003624635,Mainline,Winter,Misalignment,79.41685572560212,152095,191,High
TRK_06528,28.474397310430202,76.94984325039914,6.450631595849803,10.584457016562531,6.302142228920602,2.0336587905247967,2.9264429468418,57.30256715494998,4,10.476833760627876,31.911734168965523,82.19866062576622,4,266,33,23,18.77315521082067,0.03508810736865753,Mainline,Monsoon,Track Wear,79.39478129942738,144308,196,High
TRK_06529,28.49126304946017,77.2402396722818,4.420840372243386,9.358462805332822,4.932754822471347,1.7020144656383196,1.8463533393877047,117.41610505133023,2,13.355170948506013,29.40242077541823,81.5878355091686,2,119,26,40,23.96206184422188,0.943116596784946,Freight,Monsoon,Misalignment,61.72256366889861,115065,264,Safe
TRK_06530,28.490159585847234,77.34499453319104,5.411675015088865,8.560672285973583,5.227926959088691,1.2636910569535758,1.9070353844502144,67.44902804907903,2,7.6110473920375465,16.71435724839681,58.42821482299614,2,178,17,55,25.91456148501402,0.4034718255982105,Mainline,Winter,Loose Joint,71.39589954609815,143929,216,Medium
TRK_06531,28.430114166496164,76.90460999330455,6.746455020523812,8.884751052949435,6.740173780015338,1.9160672429180172,3.348395739386036,59.672946541704164,3,4.481319298726475,10.44229208247275,67.78017187429394,5,155,36,54,30.236015861365686,0.3355507018695105,Freight,Winter,Track Wear,82.92885372041174,157059,220,High
TRK_06532,28.500988809808675,77.08714972377126,6.5653744186001335,11.008302923518283,7.056824865471858,1.6951518148671179,2.5617245229106125,101.29154198759237,4,23.975973605093934,30.69646390480913,86.37321973647664,5,112,10,79,24.500330567554105,0.38963759374881524,Mainline,Monsoon,Track Wear,83.73578605968636,169594,185,High
TRK_06533,28.742333892400577,77.40109249361244,5.365262945909791,6.67363546186132,6.359307026758477,1.720543287400712,2.886507213593293,55.65236971968087,3,2.6410480603413804,30.28494166553994,39.0172761074227,6,187,37,48,18.70098891451213,0.9284118296306432,Branch,Summer,Track Wear,75.12790618057673,134732,226,Medium
TRK_06534,28.664404983211735,77.07765637197019,5.075696419806722,6.247708083956102,5.320493276813252,1.2221839169665816,1.9671479043781714,88.12156503353812,3,0.7686030790565415,15.161097332683415,61.15049096921592,4,24,8,76,34.6412146067767,0.7358340180373689,Freight,Winter,Misalignment,63.70410945661162,122511,234,Medium
TRK_06535,28.797899887616538,76.9629947765482,5.844099521908331,10.424630356404208,6.652344144335681,1.8891613424279217,2.8347521501238537,119.46830307639163,3,0.6410489860598989,44.1292519738804,51.900951167176174,3,218,30,84,15.349002818264323,0.5023964302514523,Mainline,Summer,Track Wear,87.94486295055958,166487,203,High
TRK_06536,28.622848559670885,77.5091824782681,6.906032326331396,8.194834208594955,7.694073678860981,2.0123672418618783,2.99218008863766,40.999820727154884,4,2.618887509959757,30.096979588870802,48.837274969707025,5,363,19,93,33.7733367195536,0.3550488002561837,Freight,Summer,Crack,98.03451014934298,187433,177,Critical
TRK_06537,28.643480962195998,77.42194857193287,4.6087002299279725,8.38491030032533,4.830496891288056,1.439660313690778,2.1461887029099818,49.74215995243927,3,1.9979466001469035,24.044454214949457,47.72776627291292,8,193,30,63,21.184152707153377,0.9001000400898205,Mainline,Winter,Track Wear,81.41364882725726,150517,163,High
TRK_06538,28.605588113422577,77.16950020745526,7.150563731041968,10.702633187376973,8.05523156593544,2.846478613450345,3.5307593631427587,77.8157837199547,4,22.976188977116156,27.792976455193493,88.50464683130127,7,71,45,63,28.25969194991923,0.8936922229460804,Mainline,Monsoon,Track Wear,108.89177322566866,198456,176,Critical
TRK_06539,28.78126536312567,77.47270189885049,5.427453757356653,8.06794650778697,6.344945442355503,1.7973281872013633,2.4798439969960797,40.65436958862933,3,7.392015202306582,21.444080515769187,54.772315615666486,0,303,22,84,28.573120184457885,0.8586625870537722,Freight,Winter,Misalignment,77.00901764414311,154378,236,Medium
TRK_06540,28.83484138837066,77.08787388956964,5.294157347107648,7.170498477300724,6.001241997771297,1.6240704139561168,2.5349858797376346,118.80869470330144,3,3.766392452982207,43.59303845750402,30.475802995362372,5,307,17,51,25.386536018623673,0.09398766825392868,Mainline,Summer,Track Wear,70.34723912305532,148266,240,Medium
TRK_06541,28.62792955303216,77.14737942647223,7.252461140344299,11.602593296691943,7.487623188757497,2.670411762902335,3.1424320660616347,119.1874872404517,4,3.8909759929692385,14.99500521351482,76.94014242892689,7,308,43,26,22.076946506234446,0.03909577822494026,Mainline,Winter,Track Wear,106.13486361965991,191100,118,Critical
TRK_06542,28.608207927109675,77.0977965451477,6.013611596010831,10.141276886931283,6.074759692194477,2.6168908019576858,2.6838394752882495,83.518697744831,4,3.040636597247649,38.48885014099348,25.050048702819353,7,52,39,68,20.9102673944016,0.6228973501271773,Freight,Summer,Track Wear,78.72896860869258,137905,210,High
TRK_06543,28.912991745243623,77.26531129588527,3.5350368812583857,4.851450104621685,4.099673853967323,1.0974916040457054,1.691466652252493,50.83655237509301,2,5.073231406860039,34.713323401115815,81.65048582669164,2,295,7,5,34.172381287733785,0.7852874846626225,Freight,Monsoon,Normal,46.89709137344763,94802,278,Safe
TRK_06544,28.735457593023384,77.55788130824239,4.765999298209446,7.679028641815133,4.7758825290025255,1.0781621952614469,2.430799173632997,110.30282580947105,2,7.5842000623691375,26.70424894000182,82.24316190063719,3,290,24,45,17.992373361640045,0.7807260702770494,Mainline,Monsoon,Loose Joint,64.69157725948534,142369,237,Medium
TRK_06545,28.41224900379267,77.51715079307729,4.19304835587321,7.578348119239202,4.031815551379073,1.2784123453375056,1.806033196262237,60.339864577433616,3,0.4244221032033133,15.190213397150291,50.84396541460619,2,53,17,16,29.007486747299865,0.8991621776418639,Mainline,Winter,Normal,47.818827777645794,87108,256,Safe
